time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Height(m)	Pressure(kPa)	Version()	Battery level(%)
2026-2-16 12:21:51.506	WT901BLE67(C7:80:21:F9:6E:55)	1.415	13.955	13.572	1775.452	1048.401	-215.027	47.48	-53.49	-60.17	-73.067	30.933	-181.780	-0.80728	0.04062	0.55362	0.20013	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:51.580	WT901BLE67(C7:80:21:F9:6E:55)	-0.429	11.598	10.177	1725.342	1057.251	-272.278	57.17	-44.86	-71.49	-24.813	30.833	-1.293	-0.80728	0.04062	0.55362	0.20013	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:51.714	WT901BLE67(C7:80:21:F9:6E:55)	-2.319	9.249	6.734	1668.823	1070.801	-334.595	58.28	-38.63	-81.17	-24.813	30.833	-1.293	-0.80728	0.04062	0.55362	0.20013	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:51.787	WT901BLE67(C7:80:21:F9:6E:55)	-3.900	6.912	3.240	1595.215	1089.966	-397.705	60.83	-38.41	-91.20	-24.813	30.833	-1.293	-0.70096	-0.10049	0.52261	0.47467	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:51.899	WT901BLE67(C7:80:21:F9:6E:55)	-5.799	5.046	0.452	1657.104	1347.168	153.687	51.34	-40.97	-87.75	-24.813	30.833	-1.293	-0.70096	-0.10049	0.52261	0.47467	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:51.993	WT901BLE67(C7:80:21:F9:6E:55)	-7.748	2.932	-2.644	1595.581	1366.394	104.797	51.56	-40.51	-87.78	-24.813	30.833	-1.293	-0.70096	-0.10049	0.52261	0.47467	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.106	WT901BLE67(C7:80:21:F9:6E:55)	-9.744	0.833	-5.780	1533.508	1387.146	53.467	52.23	-40.70	-85.18	-24.813	30.833	-1.293	-0.70096	-0.10049	0.52261	0.47467	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.180	WT901BLE67(C7:80:21:F9:6E:55)	-11.783	-1.249	-8.960	1476.929	1409.058	-2.197	50.63	-43.90	-79.04	-24.533	30.780	-3.493	-0.70096	-0.10049	0.52261	0.47467	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.315	WT901BLE67(C7:80:21:F9:6E:55)	-13.863	-3.313	-12.184	1425.598	1429.626	-56.274	42.50	-50.60	-69.38	-24.533	30.780	-3.493	-0.70096	-0.10049	0.52261	0.47467	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.387	WT901BLE67(C7:80:21:F9:6E:55)	-15.983	-5.362	-15.447	1372.681	1449.646	-102.051	35.23	-56.84	-64.22	-24.533	30.780	-3.493	-0.78372	0.05261	0.53265	0.31494	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.518	WT901BLE67(C7:80:21:F9:6E:55)	13.857	-7.394	13.252	1330.261	1469.971	-148.682	28.23	-61.89	-63.33	-24.533	30.780	-3.493	-0.78372	0.05261	0.53265	0.31494	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.593	WT901BLE67(C7:80:21:F9:6E:55)	11.971	-9.408	9.915	1263.245	1496.826	-194.702	31.84	-65.87	-74.15	-24.533	30.780	-3.493	-0.78372	0.05261	0.53265	0.31494	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.706	WT901BLE67(C7:80:21:F9:6E:55)	10.915	-11.101	7.067	1293.640	1643.494	65.613	23.92	-66.06	-69.24	-24.533	30.780	-3.493	-0.78372	0.05261	0.53265	0.31494	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.799	WT901BLE67(C7:80:21:F9:6E:55)	8.935	-11.975	5.661	1551.270	-1952.026	927.856	-1.88	-63.09	-48.83	-81.827	20.680	-111.747	-0.78372	0.05261	0.53265	0.31494	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.916	WT901BLE67(C7:80:21:F9:6E:55)	6.917	-13.524	3.188	1500.916	-1920.044	889.221	-0.56	-61.90	-50.02	-81.827	20.680	-111.747	-0.78372	0.05261	0.53265	0.31494	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:52.986	WT901BLE67(C7:80:21:F9:6E:55)	4.863	-15.047	0.684	1454.468	-1889.038	852.539	9.89	-61.16	-59.04	-81.827	20.680	-111.747	-0.76428	0.15091	0.47824	0.40530	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.118	WT901BLE67(C7:80:21:F9:6E:55)	2.773	15.454	-1.850	1409.241	-1857.788	811.646	24.10	-56.20	-71.43	-81.827	20.680	-111.747	-0.76428	0.15091	0.47824	0.40530	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.193	WT901BLE67(C7:80:21:F9:6E:55)	0.651	13.980	-4.418	1367.188	-1827.026	765.747	39.52	-50.80	-86.53	-81.827	20.680	-111.747	-0.76428	0.15091	0.47824	0.40530	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.325	WT901BLE67(C7:80:21:F9:6E:55)	-1.507	12.531	-7.025	1329.773	-1795.532	712.891	47.31	-45.85	-101.59	-81.827	20.680	-111.747	-0.76428	0.15091	0.47824	0.40530	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.399	WT901BLE67(C7:80:21:F9:6E:55)	-3.442	11.114	-9.677	1270.752	-1742.798	663.696	46.07	-45.36	-106.77	-31.773	25.033	17.200	-0.76428	0.15091	0.47824	0.40530	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.517	WT901BLE67(C7:80:21:F9:6E:55)	-5.068	9.898	-12.039	1226.196	-1704.834	619.507	46.29	-45.03	-108.73	-31.773	25.033	17.200	-0.76428	0.15091	0.47824	0.40530	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.606	WT901BLE67(C7:80:21:F9:6E:55)	-7.269	8.940	-13.956	1272.644	-1579.224	788.086	41.54	-45.54	-105.63	-31.773	25.033	17.200	-0.64236	0.08676	0.47961	0.59134	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.725	WT901BLE67(C7:80:21:F9:6E:55)	-9.504	7.696	15.455	1226.807	-1532.227	739.197	39.60	-46.71	-99.76	-31.773	25.033	17.200	-0.64236	0.08676	0.47961	0.59134	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.793	WT901BLE67(C7:80:21:F9:6E:55)	-11.768	6.488	12.824	1187.378	-1490.295	683.838	29.41	-51.83	-84.68	-31.773	25.033	17.200	-0.64236	0.08676	0.47961	0.59134	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.925	WT901BLE67(C7:80:21:F9:6E:55)	-14.060	5.310	10.153	1152.344	-1453.857	641.724	16.09	-58.16	-71.64	-31.773	25.033	17.200	-0.64236	0.08676	0.47961	0.59134	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:53.999	WT901BLE67(C7:80:21:F9:6E:55)	15.623	4.163	7.449	1119.690	-1414.917	601.929	4.92	-66.07	-63.15	-62.193	24.087	-117.027	-0.64236	0.08676	0.47961	0.59134	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.131	WT901BLE67(C7:80:21:F9:6E:55)	13.890	3.047	4.716	1076.172	-1366.455	563.110	1.26	-68.60	-67.90	-62.193	24.087	-117.027	-0.64236	0.08676	0.47961	0.59134	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.205	WT901BLE67(C7:80:21:F9:6E:55)	11.896	2.254	2.686	1150.879	-1247.070	746.155	-5.33	-67.93	-64.08	-62.193	24.087	-117.027	-0.69379	0.34271	0.43390	0.46133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.325	WT901BLE67(C7:80:21:F9:6E:55)	9.657	1.420	0.466	1219.360	-1133.545	904.602	-10.84	-66.67	-60.42	-62.193	24.087	-117.027	-0.69379	0.34271	0.43390	0.46133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.412	WT901BLE67(C7:80:21:F9:6E:55)	7.392	0.533	-2.026	1185.425	-1085.205	867.126	-2.87	-65.69	-67.15	-62.193	24.087	-117.027	-0.69379	0.34271	0.43390	0.46133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.525	WT901BLE67(C7:80:21:F9:6E:55)	5.102	-0.316	-4.547	1152.588	-1039.185	825.745	20.10	-61.76	-87.88	-62.193	24.087	-117.027	-0.69379	0.34271	0.43390	0.46133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.600	WT901BLE67(C7:80:21:F9:6E:55)	2.790	-1.130	-7.106	1123.108	-994.690	776.855	38.18	-56.28	-104.22	-26.753	30.107	-3.987	-0.69379	0.34271	0.43390	0.46133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.732	WT901BLE67(C7:80:21:F9:6E:55)	0.459	-1.908	-9.705	1098.145	-949.890	722.046	48.17	-50.32	-117.32	-26.753	30.107	-3.987	-0.69379	0.34271	0.43390	0.46133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.805	WT901BLE67(C7:80:21:F9:6E:55)	-1.902	-2.650	-12.350	1069.336	-899.231	665.344	49.76	-49.50	-130.91	-26.753	30.107	-3.987	-0.49637	0.18988	0.50723	0.67838	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:54.937	WT901BLE67(C7:80:21:F9:6E:55)	-4.047	-3.338	-15.036	1034.973	-833.801	619.263	50.26	-49.14	-132.50	-26.753	30.107	-3.987	-0.49637	0.18988	0.50723	0.67838	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.11	WT901BLE67(C7:80:21:F9:6E:55)	-6.453	-3.917	14.512	1007.019	-778.503	571.716	50.77	-48.65	-133.66	-26.753	30.107	-3.987	-0.49637	0.18988	0.50723	0.67838	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.125	WT901BLE67(C7:80:21:F9:6E:55)	-8.880	-4.516	11.750	979.126	-717.651	521.057	50.70	-48.21	-130.54	-26.753	30.107	-3.987	-0.49637	0.18988	0.50723	0.67838	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.224	WT901BLE67(C7:80:21:F9:6E:55)	-11.326	-5.067	8.943	954.041	-660.706	464.233	45.82	-51.64	-121.54	-27.680	28.680	1.147	-0.49637	0.18988	0.50723	0.67838	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.332	WT901BLE67(C7:80:21:F9:6E:55)	-13.789	-5.575	6.093	930.664	-608.398	411.682	35.43	-56.65	-109.23	-27.680	28.680	1.147	-0.49637	0.18988	0.50723	0.67838	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.405	WT901BLE67(C7:80:21:F9:6E:55)	15.734	-6.042	3.201	911.804	-560.791	361.084	17.71	-62.12	-92.46	-27.680	28.680	1.147	-0.63925	0.31830	0.44083	0.54367	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.537	WT901BLE67(C7:80:21:F9:6E:55)	13.240	-6.473	0.270	899.841	-521.729	314.331	2.86	-67.99	-86.56	-27.680	28.680	1.147	-0.63925	0.31830	0.44083	0.54367	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.611	WT901BLE67(C7:80:21:F9:6E:55)	12.396	-6.858	-2.694	870.178	-448.914	273.010	7.70	-72.25	-94.76	-27.680	28.680	1.147	-0.63925	0.31830	0.44083	0.54367	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.726	WT901BLE67(C7:80:21:F9:6E:55)	10.208	-6.960	-3.672	1271.667	-260.315	944.946	-17.23	-68.63	-74.64	-27.680	28.680	1.147	-0.63925	0.31830	0.44083	0.54367	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.830	WT901BLE67(C7:80:21:F9:6E:55)	8.009	-7.144	-6.134	1257.568	-198.730	901.001	-15.61	-68.05	-76.84	-66.767	23.713	-88.393	-0.63925	0.31830	0.44083	0.54367	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:55.931	WT901BLE67(C7:80:21:F9:6E:55)	5.798	-7.278	-8.629	1243.408	-137.390	860.168	-0.26	-69.04	-89.39	-66.767	23.713	-88.393	-0.63925	0.31830	0.44083	0.54367	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.26	WT901BLE67(C7:80:21:F9:6E:55)	3.580	-7.367	-11.160	1231.812	-84.717	811.584	24.82	-66.55	-111.64	-66.767	23.713	-88.393	-0.52798	0.31235	0.47845	0.62817	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.137	WT901BLE67(C7:80:21:F9:6E:55)	1.356	-7.415	-13.729	1223.267	-36.804	760.254	43.89	-60.02	-131.52	-66.767	23.713	-88.393	-0.52798	0.31235	0.47845	0.62817	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.212	WT901BLE67(C7:80:21:F9:6E:55)	-0.875	-7.426	15.655	1215.881	9.888	700.317	54.64	-54.21	-152.36	-66.767	23.713	-88.393	-0.52798	0.31235	0.47845	0.62817	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.344	WT901BLE67(C7:80:21:F9:6E:55)	-3.113	-7.384	12.991	1206.238	91.858	643.494	55.83	-54.17	-158.19	-66.767	23.713	-88.393	-0.52798	0.31235	0.47845	0.62817	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.427	WT901BLE67(C7:80:21:F9:6E:55)	-5.356	-7.287	10.285	1199.524	151.672	591.919	56.54	-53.34	-159.84	-32.727	22.700	17.573	-0.52798	0.31235	0.47845	0.62817	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.531	WT901BLE67(C7:80:21:F9:6E:55)	-7.602	-7.139	7.537	1194.702	218.567	538.086	55.32	-53.20	-156.85	-32.727	22.700	17.573	-0.52798	0.31235	0.47845	0.62817	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.628	WT901BLE67(C7:80:21:F9:6E:55)	-9.850	-6.938	4.744	1191.101	280.823	479.553	51.22	-55.04	-148.73	-32.727	22.700	17.573	-0.43954	0.30859	0.47079	0.69986	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.737	WT901BLE67(C7:80:21:F9:6E:55)	-12.101	-6.690	1.903	1187.866	339.294	418.213	37.85	-61.30	-131.66	-32.727	22.700	17.573	-0.43954	0.30859	0.47079	0.69986	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.831	WT901BLE67(C7:80:21:F9:6E:55)	-14.354	-6.397	-0.983	1185.364	392.822	365.845	18.97	-66.41	-112.03	-32.727	22.700	17.573	-0.43954	0.30859	0.47079	0.69986	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:56.944	WT901BLE67(C7:80:21:F9:6E:55)	15.396	-6.062	-3.912	1185.852	445.984	315.674	-0.58	-72.63	-95.77	-32.727	22.700	17.573	-0.43954	0.30859	0.47079	0.69986	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.29	WT901BLE67(C7:80:21:F9:6E:55)	13.373	-5.685	-6.878	1187.683	512.634	271.545	-8.80	-79.07	-98.44	-82.947	20.780	-156.760	-0.43954	0.30859	0.47079	0.69986	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.151	WT901BLE67(C7:80:21:F9:6E:55)	12.753	-5.294	-9.583	1190.186	574.036	213.440	-6.63	-79.81	-102.44	-82.947	20.780	-156.760	-0.43954	0.30859	0.47079	0.69986	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.228	WT901BLE67(C7:80:21:F9:6E:55)	11.253	-5.154	-10.412	1643.433	619.934	891.479	-38.59	-74.22	-74.62	-82.947	20.780	-156.760	-0.48410	0.55923	0.27219	0.61536	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.337	WT901BLE67(C7:80:21:F9:6E:55)	9.477	-4.720	-12.394	1773.804	672.852	1032.776	-40.66	-71.82	-73.82	-82.947	20.780	-156.760	-0.48410	0.55923	0.27219	0.61536	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.431	WT901BLE67(C7:80:21:F9:6E:55)	7.709	-4.157	-14.785	1785.278	735.291	988.892	-21.51	-74.55	-90.60	-82.947	20.780	-156.760	-0.48410	0.55923	0.27219	0.61536	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.545	WT901BLE67(C7:80:21:F9:6E:55)	5.948	-3.546	14.787	1794.006	789.612	936.646	16.34	-72.75	-124.65	-82.947	20.780	-156.760	-0.48410	0.55923	0.27219	0.61536	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.632	WT901BLE67(C7:80:21:F9:6E:55)	4.194	-2.892	12.314	1802.551	844.971	881.409	47.64	-68.29	-154.03	-29.653	27.813	-2.980	-0.48410	0.55923	0.27219	0.61536	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.750	WT901BLE67(C7:80:21:F9:6E:55)	2.452	-2.198	9.796	1813.721	887.573	822.327	55.12	-59.73	-168.93	-29.653	27.813	-2.980	-0.48410	0.55923	0.27219	0.61536	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.830	WT901BLE67(C7:80:21:F9:6E:55)	0.948	-1.458	7.227	1832.275	966.187	753.357	60.45	-58.76	178.86	-29.653	27.813	-2.980	-0.22955	0.42810	0.43173	0.75995	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:57.956	WT901BLE67(C7:80:21:F9:6E:55)	-0.768	-0.767	4.952	1846.497	1024.292	700.134	60.79	-58.01	176.93	-29.653	27.813	-2.980	-0.22955	0.42810	0.43173	0.75995	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.31	WT901BLE67(C7:80:21:F9:6E:55)	-2.469	0.078	2.289	1864.258	1085.938	642.090	60.03	-57.49	177.31	-29.653	27.813	-2.980	-0.22955	0.42810	0.43173	0.75995	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.144	WT901BLE67(C7:80:21:F9:6E:55)	-4.154	0.971	-0.422	1883.484	1148.132	581.848	57.97	-58.32	-177.70	-29.653	27.813	-2.980	-0.22955	0.42810	0.43173	0.75995	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.237	WT901BLE67(C7:80:21:F9:6E:55)	-5.825	1.914	-3.183	1902.527	1207.031	516.785	51.80	-62.85	-167.26	-27.313	28.700	-3.387	-0.22955	0.42810	0.43173	0.75995	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.349	WT901BLE67(C7:80:21:F9:6E:55)	-7.482	2.900	-5.995	1919.128	1258.667	452.881	29.48	-70.02	-143.57	-27.313	28.700	-3.387	-0.22955	0.42810	0.43173	0.75995	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.430	WT901BLE67(C7:80:21:F9:6E:55)	-9.124	3.928	-8.854	1937.317	1307.800	396.240	1.69	-75.15	-117.75	-27.313	28.700	-3.387	-0.40167	0.55865	0.30396	0.65884	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.556	WT901BLE67(C7:80:21:F9:6E:55)	-10.711	4.991	-11.758	1959.534	1350.098	345.764	-23.42	-81.67	-103.30	-27.313	28.700	-3.387	-0.40167	0.55865	0.30396	0.65884	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.631	WT901BLE67(C7:80:21:F9:6E:55)	-11.128	6.082	-14.642	1990.540	1423.218	291.260	-20.37	-84.00	-109.19	-27.313	28.700	-3.387	-0.40167	0.55865	0.30396	0.65884	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.763	WT901BLE67(C7:80:21:F9:6E:55)	-11.128	6.380	-15.416	-1623.657	1308.411	897.888	-51.80	-78.08	-81.12	-27.313	28.700	-3.387	-0.40167	0.55865	0.30396	0.65884	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.837	WT901BLE67(C7:80:21:F9:6E:55)	-11.128	6.380	-15.416	-1218.750	1134.705	1564.026	-61.49	-70.22	-74.55	-89.260	14.140	-149.267	-0.40167	0.55865	0.30396	0.65884	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:58.950	WT901BLE67(C7:80:21:F9:6E:55)	-11.776	6.380	-15.416	-954.834	1011.658	1977.905	-65.08	-65.39	-73.15	-89.260	14.140	-149.267	-0.40167	0.55865	0.30396	0.65884	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.44	WT901BLE67(C7:80:21:F9:6E:55)	-12.467	7.107	15.163	-882.629	1034.485	-1995.605	-63.33	-64.43	-75.44	-89.260	14.140	-149.267	-0.40356	0.62030	0.09967	0.66507	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.156	WT901BLE67(C7:80:21:F9:6E:55)	-13.128	7.956	13.548	-844.177	1085.999	1959.167	-54.81	-66.81	-80.29	-89.260	14.140	-149.267	-0.40356	0.62030	0.09967	0.66507	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.231	WT901BLE67(C7:80:21:F9:6E:55)	-13.764	8.843	11.897	-809.692	1132.324	1911.926	-31.31	-70.89	-100.63	-89.260	14.140	-149.267	-0.40356	0.62030	0.09967	0.66507	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.363	WT901BLE67(C7:80:21:F9:6E:55)	-14.378	9.766	10.208	-780.334	1172.729	1860.352	11.82	-73.98	-143.17	-89.260	14.140	-149.267	-0.40356	0.62030	0.09967	0.66507	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.437	WT901BLE67(C7:80:21:F9:6E:55)	-14.961	10.719	8.471	-756.226	1209.229	1795.410	43.71	-71.13	175.72	-32.087	24.953	13.593	-0.40356	0.62030	0.09967	0.66507	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.568	WT901BLE67(C7:80:21:F9:6E:55)	-15.353	11.719	6.680	-708.008	1278.687	1732.788	46.76	-71.47	170.04	-32.087	24.953	13.593	-0.40356	0.62030	0.09967	0.66507	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.644	WT901BLE67(C7:80:21:F9:6E:55)	-15.595	12.453	5.386	-609.863	1239.014	1849.487	42.65	-71.96	172.40	-32.087	24.953	13.593	-0.16461	0.56561	0.24097	0.77124	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.756	WT901BLE67(C7:80:21:F9:6E:55)	-15.992	12.998	4.456	-518.921	1208.801	1946.716	35.24	-71.42	178.21	-32.087	24.953	13.593	-0.16461	0.56561	0.24097	0.77124	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.850	WT901BLE67(C7:80:21:F9:6E:55)	15.643	13.986	2.790	-474.854	1259.949	1886.841	27.78	-70.72	-171.98	-32.087	24.953	13.593	-0.16461	0.56561	0.24097	0.77124	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:21:59.963	WT901BLE67(C7:80:21:F9:6E:55)	15.309	15.012	1.074	-437.500	1304.382	1823.730	7.50	-71.72	-148.51	-32.087	24.953	13.593	-0.16461	0.56561	0.24097	0.77124	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.37	WT901BLE67(C7:80:21:F9:6E:55)	15.003	-15.926	-0.691	-399.841	1348.389	1763.611	-22.42	-69.85	-117.83	-26.153	30.933	-27.393	-0.16461	0.56561	0.24097	0.77124	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.171	WT901BLE67(C7:80:21:F9:6E:55)	14.731	-14.834	-2.502	-364.685	1379.822	1707.275	-50.22	-68.23	-93.36	-26.153	30.933	-27.393	-0.16461	0.56561	0.24097	0.77124	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.244	WT901BLE67(C7:80:21:F9:6E:55)	14.544	-13.715	-4.355	-308.167	1427.246	1662.048	-78.28	-73.30	-71.80	-26.153	30.933	-27.393	-0.27063	0.68625	0.07104	0.67133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.374	WT901BLE67(C7:80:21:F9:6E:55)	14.544	-12.778	-5.887	-263.245	1468.567	1601.379	-81.86	-74.17	-70.44	-26.153	30.933	-27.393	-0.27063	0.68625	0.07104	0.67133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.450	WT901BLE67(C7:80:21:F9:6E:55)	14.498	-12.778	-5.887	-149.536	1275.391	1945.007	-76.46	-70.18	-77.17	-26.153	30.933	-27.393	-0.27063	0.68625	0.07104	0.67133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.563	WT901BLE67(C7:80:21:F9:6E:55)	14.451	-12.200	-6.814	-84.106	1238.708	-1981.262	-75.10	-69.10	-79.88	-26.153	30.933	-27.393	-0.27063	0.68625	0.07104	0.67133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.656	WT901BLE67(C7:80:21:F9:6E:55)	14.446	-11.192	-8.420	-31.006	1278.564	1967.407	-65.42	-70.30	-88.42	-58.087	20.800	-77.293	-0.27063	0.68625	0.07104	0.67133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.769	WT901BLE67(C7:80:21:F9:6E:55)	14.478	-10.155	-10.066	17.517	1315.857	1914.246	-39.98	-76.31	-108.45	-58.087	20.800	-77.293	-0.27063	0.68625	0.07104	0.67133	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.844	WT901BLE67(C7:80:21:F9:6E:55)	14.541	-9.087	-11.760	60.730	1350.891	1853.638	5.81	-80.66	-151.50	-58.087	20.800	-77.293	-0.17508	0.61075	0.22055	0.73996	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:0.976	WT901BLE67(C7:80:21:F9:6E:55)	14.639	-7.995	-13.501	97.717	1380.615	1790.466	51.65	-76.11	157.87	-58.087	20.800	-77.293	-0.17508	0.61075	0.22055	0.73996	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:1.51	WT901BLE67(C7:80:21:F9:6E:55)	14.755	-6.874	-15.299	155.884	1427.612	1713.928	61.92	-74.33	139.78	-58.087	20.800	-77.293	-0.17508	0.61075	0.22055	0.73996	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:1.181	WT901BLE67(C7:80:21:F9:6E:55)	14.809	-5.933	15.193	204.895	1414.368	1732.666	61.39	-74.26	138.66	-58.087	20.800	-77.293	-0.17508	0.61075	0.22055	0.73996	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:1.256	WT901BLE67(C7:80:21:F9:6E:55)	15.032	-5.647	14.735	250.183	1277.405	1955.017	48.49	-74.47	149.25	-33.160	24.240	14.087	-0.17508	0.61075	0.22055	0.73996	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:1.369	WT901BLE67(C7:80:21:F9:6E:55)	15.299	-4.610	13.075	307.129	1314.697	1892.212	40.13	-73.20	158.07	-33.160	24.240	14.087	-0.17508	0.61075	0.22055	0.73996	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:1.463	WT901BLE67(C7:80:21:F9:6E:55)	15.602	-3.544	11.361	356.750	1348.877	1822.693	19.09	-74.60	-177.40	-33.160	24.240	14.087	-0.15231	0.59583	0.12073	0.77917	28.3	0.00	0.000	10080.1.13	75
2026-2-16 12:22:1.576	WT901BLE67(C7:80:21:F9:6E:55)	15.942	-2.453	9.595	401.184	1378.052	1758.118	-18.08	-73.83	-139.57	-33.160	24.240	14.087	-0.15231	0.59583	0.12073	0.77917	28.3	0.00	0.000	10080.1.13	75
